time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,2.054058105,0.4023,-1.208899975,-1.476099968,,,1.088199973,0.238099992,9.743100166,,,102,1.490499973,-0.970799983,8.267000198
1.683E+18,2.074058105,0.393999994,-1.22299993,-1.518299937,,,1.067099929,0.212899998,9.745999336,,,103,1.461099923,-1.010099933,8.227699399
1.683E+18,2.094058105,0.194699988,-1.32919991,-1.728500009,,,1.031000018,0.191599995,9.75039959,,,104,1.225700006,-1.137599915,8.021899581
1.683E+18,2.114058105,0.035,-1.276199937,-2.105000019,,,0.994599998,0.187699988,9.754199982,,,105,1.029599998,-1.088499948,7.649199963
1.683E+18,2.134058105,0.0638,-1.059999943,-2.304100037,,,0.965799987,0.187199995,9.757100105,,,106,1.029599987,-0.872799948,7.453000069
1.683E+18,2.154058105,0.371099979,-0.713499963,-1.698699951,,,0.942900002,0.164299995,9.759799957,,,107,1.313999981,-0.549199969,8.061100006
1.683E+18,2.174058105,0.592999995,-0.590399981,-0.71239996,,,0.907299995,0.109899998,9.763899803,,,108,1.50029999,-0.480499983,9.051499844
1.683E+18,2.194058105,0.876399994,-0.468099982,0.037799999,,,0.859299958,0.046399999,9.768799782,,,109,1.735699952,-0.421699982,9.806599781
1.683E+18,2.214056396,1.078400016,-0.224199995,0.073899999,,,0.824000001,0.0084,9.771900177,,,110,1.902400017,-0.215799996,9.845800176
1.683E+18,2.234058105,1.16110003,0.0232,-0.289199978,,,0.81979996,-0.0035,9.772299767,,,111,1.98089999,0.0197,9.483099788
1.683E+18,2.254058105,1.127399921,0.065399997,-0.630400002,,,0.843699992,-0.0066,9.770199776,,,112,1.971099913,0.058799997,9.139799774
1.683E+18,2.274056396,1.153499961,0.14639999,-0.989499986,,,0.886199951,-0.009099999,9.766499519,,,113,2.039699912,0.13729999,8.776999533
1.683E+18,2.294058105,1.135800004,0.327099979,-1.180299997,,,0.943099976,-0.0133,9.761099815,,,114,2.07889998,0.313799979,8.580799818
1.683E+18,2.314058105,0.896299958,0.330899984,-0.880799949,,,0.996299982,-0.016999999,9.755799294,,,115,1.89259994,0.313899985,8.874999344
1.683E+18,2.334058105,0.693199992,0.353300005,-0.131699994,,,1.032699943,-0.0198,9.752099991,,,116,1.725899935,0.333500005,9.620399997
