time,seconds_elapsed,z,y,x,,z,y,x,,,t,z,y,x
1.68301E+18,98.54139966,-0.352499992,0.581399977,2.36259985,,1.646999955,-0.944199979,9.621099472,,,4926,1.294499964,-0.362800002,11.98369932
1.68301E+18,98.56139966,0.108099997,0.280699998,3.062099934,,1.647099972,-0.976999998,9.617799759,,,4927,1.755199969,-0.6963,12.67989969
1.68301E+18,98.58139966,0.696699977,-0.035799999,3.574800014,,1.646999955,-1.003600001,9.615099907,,,4928,2.343699932,-1.0394,13.18989992
1.68301E+18,98.60139966,1.060799956,-0.122699998,3.802299976,,1.645699978,-1.024600029,9.613100052,,,4929,2.706499934,-1.147300027,13.41540003
1.68301E+18,98.62139966,1.202399969,0.290600002,3.138700008,,1.651299953,-1.045699954,9.609799385,,,4930,2.853699923,-0.755099952,12.74849939
1.68301E+18,98.64139966,1.04339993,0.532700002,1.694599986,,1.682699919,-1.06219995,9.602600098,,,4931,2.726099849,-0.529499948,11.29720008
1.68301E+18,98.66139966,0.701999962,0.061099999,0.808299959,,1.729900002,-1.041800022,9.596399307,,,4932,2.431899965,-0.980700023,10.40469927
1.68301E+18,98.68139966,0.463099986,-0.810599983,0.886699975,,1.762899995,-0.983999968,9.596499443,,,4933,2.225999981,-1.79459995,10.48319942
1.68301E+18,98.70139966,0.536599994,-1.476699948,1.341799974,,1.767799973,-0.915999949,9.60229969,,,4934,2.304399967,-2.392699897,10.94409966
1.68301E+18,98.72139966,-0.081599995,-1.383099914,1.483099937,,1.75849998,-0.872299969,9.608099937,,,4935,1.676899984,-2.255399883,11.09119987
1.68301E+18,98.74139966,-0.414099991,-1.011799932,0.824899971,,1.75759995,-0.861199975,9.60929966,,,4936,1.343499959,-1.872999907,10.43419963
1.68301E+18,98.76139966,-0.74149996,-1.070899963,0.157799989,,1.761399984,-0.851099968,9.609499931,,,4937,1.019900024,-1.921999931,9.76729992
1.68301E+18,98.78139966,-0.730799973,-1.150699973,-0.271899998,,1.731099963,-0.820299983,9.617699623,,,4938,1.00029999,-1.970999956,9.345799625
1.68301E+18,98.80139966,-0.507099986,-1.397499919,-0.682299972,,1.703499913,-0.779500008,9.625999451,,,4939,1.196399927,-2.176999927,8.943699479
1.68301E+18,98.82140283,-0.485199988,-1.473099947,-1.079599977,,1.691399932,-0.743099988,9.630999565,,,4940,1.206199944,-2.216199934,8.551399589
1.68301E+18,98.84139966,-0.587099969,-1.434499979,-1.32980001,,1.675599933,-0.713099957,9.63599968,,,4941,1.088499963,-2.147599936,8.30619967
1.68301E+18,98.86140137,-0.627200007,-1.362399936,-1.542500019,,1.647099972,-0.687099993,9.642799377,,,4942,1.019899964,-2.049499929,8.100299358
1.68301E+18,98.88139966,-0.53490001,-1.338099957,-1.804899931,,1.613699913,-0.662299991,9.65019989,,,4943,1.078799903,-2.000399947,7.845299959
1.68301E+18,98.90139966,-0.377599984,-1.331200004,-1.821200013,,1.583799958,-0.639899969,9.656700134,,,4944,1.206199974,-1.971099973,7.835500121
1.68301E+18,98.92140137,-0.427399993,-1.309199929,-1.571999907,,1.555199981,-0.622599959,9.662499428,,,4945,1.127799988,-1.931799889,8.09049952
1.68301E+18,98.94139966,-0.497099996,-1.304499984,-1.459800005,,1.526799917,-0.60769999,9.667900085,,,4946,1.029699922,-1.912199974,8.20810008
1.68301E+18,98.96139966,-0.443599999,-1.221300006,-1.269799948,,1.492900014,-0.592899978,9.674099922,,,4947,1.049300015,-1.814199984,8.404299974
1.68301E+18,98.98139966,-0.282199979,-1.218299985,-1.022499919,,1.449199915,-0.576200008,9.681799889,,,4948,1.166999936,-1.794499993,8.65929997
1.68301E+18,99.00139966,-0.035399999,-1.089900017,-1.255199909,,1.40839994,-0.557500005,9.688899994,,,4949,1.37299994,-1.647400022,8.433700085
1.68301E+18,99.02139966,0.2685,-0.95449996,-1.544999957,,1.378899932,-0.536000013,9.694399834,,,4950,1.647399932,-1.490499973,8.149399877
1.68301E+18,99.04139966,0.471699983,-0.696500003,-2.107800007,,1.361999989,-0.509599984,9.698200226,,,4951,1.833699971,-1.206099987,7.590400219
1.68301E+18,99.06140137,0.358099997,-0.52609998,-2.86529994,,1.357900023,-0.474099994,9.700499535,,,4952,1.716000021,-1.000199974,6.835199594
1.68301E+18,99.08140137,0.147599995,-0.431599975,-3.326200008,,1.372399926,-0.431299984,9.700499535,,,4953,1.519999921,-0.862899959,6.374299526
1.68301E+18,99.10139966,-0.107699998,-0.423099995,-3.05189991,,1.38259995,-0.390699983,9.700799942,,,4954,1.274899952,-0.813799977,6.648900032
1.68301E+18,99.12139966,-0.190599993,-0.407599986,-2.357599974,,1.377200007,-0.357199997,9.702799797,,,4955,1.186600015,-0.764799982,7.345199823
1.68301E+18,99.14140137,-0.029099999,-0.383299977,-1.546599984,,1.362900019,-0.332499981,9.705699921,,,4956,1.33380002,-0.715799958,8.159099936
1.68301E+18,99.16139966,0.166599989,-0.412099987,-0.853699982,,1.343500018,-0.313499987,9.70909977,,,4957,1.510100007,-0.725599974,8.855399787
1.68301E+18,99.18139966,0.526899993,-0.463399976,-0.012999999,,1.326499939,-0.301400006,9.711799622,,,4958,1.853399932,-0.764799982,9.698799622
1.68301E+18,99.20139966,0.728999972,-0.340499997,0.319399983,,1.320500016,-0.296900004,9.71269989,,,4959,2.049499989,-0.637400001,10.03209987
1.68301E+18,99.22140137,0.832399964,-0.210799992,0.066100001,,1.334699988,-0.289299995,9.710999489,,,4960,2.167099953,-0.500099987,9.77709949
1.68301E+18,99.24139966,0.817099988,-0.109200001,-0.262800008,,1.369699955,-0.273200005,9.706600189,,,4961,2.186799943,-0.382400006,9.443800181
1.68301E+18,99.26139966,0.796599984,-0.273099989,-0.130099997,,1.409799933,-0.256300002,9.701299667,,,4962,2.206399918,-0.529399991,9.57119967
1.68301E+18,99.28140137,0.769899964,-0.528299987,0.502299964,,1.446299911,-0.236499995,9.696499825,,,4963,2.216199875,-0.764799982,10.19879979
1.68301E+18,99.30139966,0.631599963,-0.594699979,1.250299931,,1.466899991,-0.219099998,9.693799973,,,4964,2.098499954,-0.813799977,10.9440999
1.68301E+18,99.32139966,0.417599976,-0.594999969,1.655099988,,1.484799981,-0.218899995,9.691100121,,,4965,1.902399957,-0.813899964,11.34620011
1.68301E+18,99.34139966,0.107599996,-0.811999977,1.974599957,,1.520200014,-0.22739999,9.685400009,,,4966,1.62780001,-1.039399967,11.65999997
1.68301E+18,99.36140137,-0.298799992,-1.197999954,2.097800016,,1.55400002,-0.233699992,9.679900169,,,4967,1.255200028,-1.431699947,11.77770019
1.68301E+18,99.38139966,-0.0105,-1.344699979,2.427700043,,1.589399934,-0.253699988,9.673600197,,,4968,1.578899934,-1.598399967,12.10130024
1.68301E+18,99.40139966,0.0101,-1.209499955,3.177399874,,1.607899904,-0.300599992,9.669199944,,,4969,1.617999904,-1.510099947,12.84659982
1.68301E+18,99.42140137,-0.165199995,-0.870399952,3.738399982,,1.60679996,-0.365099996,9.667200089,,,4970,1.441599965,-1.235499948,13.40560007
1.68301E+18,99.44140137,-0.497099996,-0.579599977,3.257799864,,1.595399976,-0.41079998,9.667200089,,,4971,1.09829998,-0.990399957,12.92499995
1.68301E+18,99.46139966,-0.406599998,-0.762399971,2.592799902,,1.602999926,-0.424099982,9.665399551,,,4972,1.196399927,-1.186499953,12.25819945
1.68301E+18,99.48139966,-0.170900002,-0.905999959,2.036799908,,1.62229991,-0.417799979,9.662399292,,,4973,1.451399907,-1.323799938,11.6991992
1.68301E+18,99.50139966,-0.1021,-0.975600004,1.637499928,,1.64169991,-0.407099992,9.659599304,,,4974,1.53959991,-1.382699996,11.29709923
1.68301E+18,99.52139966,-0.369499981,-0.557999969,0.366299987,,1.663999915,-0.402899981,9.656000137,,,4975,1.294499934,-0.960899949,10.02230012
1.68301E+18,99.54139966,-0.601599991,-0.462799996,-0.229099989,,1.680299997,-0.400099993,9.653299332,,,4976,1.078700006,-0.862899989,9.424199343
1.68301E+18,99.56139966,-0.639299989,-0.346100003,-0.524500012,,1.66899991,-0.41869998,9.654500008,,,4977,1.029699922,-0.764799982,9.129999995
1.68301E+18,99.58140137,-0.642399967,0.166699991,-0.652399957,,1.652499914,-0.470699996,9.654899597,,,4978,1.010099947,-0.304000005,9.00249964
1.68301E+18,99.60139966,-0.724299967,0.737699986,-0.658999979,,1.646099925,-0.551400006,9.65170002,,,4979,0.921799958,0.18629998,8.99270004
1.68301E+18,99.62139966,-0.899999976,1.02639997,-0.683499992,,1.645299911,-0.63409996,9.646800041,,,4980,0.745299935,0.39230001,8.963300049
1.68301E+18,99.64140137,-0.973399997,1.166000009,-0.66960001,,1.6401999,-0.7051,9.642700195,,,4981,0.666799903,0.460900009,8.973100185
1.68301E+18,99.66139966,-0.842599988,1.187299967,-0.657400012,,1.627099991,-0.765599966,9.640299797,,,4982,0.784500003,0.421700001,8.982899785
1.68301E+18,99.68139966,-0.660399973,1.267099977,-0.773599982,,1.611599922,-0.815999985,9.638799667,,,4983,0.951199949,0.451099992,8.865199685
1.68301E+18,99.70139966,-0.350600004,1.158900023,-0.986899972,,1.60589993,-0.854900002,9.636400223,,,4984,1.255299926,0.30400002,8.649500251
1.68301E+18,99.72139966,-0.111999996,1.242599964,-1.365099907,,1.612399936,-0.889599979,9.632100105,,,4985,1.50039994,0.352999985,8.267000198
1.68301E+18,99.74139966,0.0008,1.172299981,-1.595399976,,1.626999974,-0.917299986,9.627099991,,,4986,1.627799974,0.254999995,8.031700015
1.68301E+18,99.76139966,-0.095799997,1.24029994,-1.866799951,,1.635399938,-0.93629998,9.623799324,,,4987,1.53959994,0.30399996,7.756999373
1.68301E+18,99.78140283,-0.190899998,1.184999943,-2.146999836,,1.652099967,-0.949599981,9.619699478,,,4988,1.461199969,0.235399961,7.472699642
1.68301E+18,99.80139966,-0.378299981,1.000200033,-2.33130002,,1.662899971,-0.951199949,9.617599487,,,4989,1.28459999,0.049000084,7.286299467
1.68301E+18,99.82139966,-0.494199991,1.172699928,-2.558500051,,1.661199927,-0.937299967,9.619299889,,,4990,1.166999936,0.235399961,7.060799837
1.68301E+18,99.84139966,-0.983299971,0.970399976,-2.367699862,,1.650200009,-0.901799977,9.624599457,,,4991,0.666900039,0.068599999,7.256899595
1.68301E+18,99.86140137,-0.948199987,1.045899987,-1.442600012,,1.634599924,-0.859600008,9.631099701,,,4992,0.686399937,0.18629998,8.188499689
1.68301E+18,99.88139966,-1.306499958,0.898099959,-0.680999994,,1.630199909,-0.829400003,9.63449955,,,4993,0.323699951,0.068699956,8.953499556
1.68301E+18,99.90139966,-1.10619998,0.90139997,-0.140399992,,1.635699987,-0.832699955,9.633299828,,,4994,0.529500008,0.068700016,9.492899835
1.68301E+18,99.92140137,-0.845899999,1.080799937,0.177599996,,1.659799933,-0.835599959,9.628899574,,,4995,0.813899934,0.245199978,9.806499571
1.68301E+18,99.94139966,-0.455599993,1.01849997,0.199900001,,1.681399941,-0.822299957,9.626299858,,,4996,1.225799948,0.196200013,9.826199859
1.68301E+18,99.96139966,-0.395399988,0.600399971,0.2509,,1.709499955,-0.786799967,9.624300003,,,4997,1.314099967,-0.186399996,9.875200003
1.68301E+18,99.98139966,0.205599993,-0.1061,0.480799973,,1.755699992,-0.737100005,9.619999886,,,4998,1.961299986,-0.843200006,10.10079986
1.68301E+18,100.0013997,0.715799987,-0.516299963,1.203999996,,1.814199924,-0.689799964,9.612599373,,,4999,2.529999912,-1.206099927,10.81659937
1.68301E+18,100.0213997,0.877799988,-0.646099985,1.835899949,,1.848399997,-0.658100009,9.608300209,,,5000,2.726199985,-1.304199994,11.44420016
1.68301E+18,100.0413997,1.055500031,-0.866099954,2.317199945,,1.856999993,-0.643999994,9.607600212,,,5001,2.912500024,-1.510099947,11.92480016
1.68301E+18,100.0613997,1.027999997,-0.754499972,2.139899969,,1.864899993,-0.608500004,9.608399391,,,5002,2.89289999,-1.362999976,11.74829936
1.68301E+18,100.0814014,0.988899946,-1.529099941,2.548799992,,1.864799976,-0.559599996,9.611399651,,,5003,2.853699923,-2.088699937,12.16019964
1.68301E+18,100.1013997,1.36589992,-2.274499893,3.984399796,,1.850600004,-0.500699997,9.617400169,,,5004,3.216499925,-2.77519989,13.60179996
1.68301E+18,100.1213997,0.983199954,-1.5546,4.83220005,,1.782099962,-0.455599993,9.632499695,,,5005,2.765299916,-2.010199994,14.46469975
1.68301E+18,100.1414014,0.432699978,-0.592999995,3.692199945,,1.7148,-0.456199974,9.64470005,,,5006,2.147499979,-1.049199969,13.3369
1.68301E+18,100.1613997,0.525900006,-0.279899985,2.157899857,,1.73939991,-0.475099981,9.639399529,,,5007,2.265299916,-0.754999965,11.79729939
1.68301E+18,100.1813997,0.107899994,-0.72179997,1.101599932,,1.765100002,-0.435299993,9.636599541,,,5008,1.872999996,-1.157099962,10.73819947
1.68301E+18,100.2013997,0.689700007,-1.379999995,1.244799972,,1.761899948,-0.355599999,9.640500069,,,5009,2.451599956,-1.735599995,10.88530004
1.68301E+18,100.2214014,1.07009995,-1.519599915,1.107900023,,1.773699999,-0.30429998,9.640099525,,,5010,2.843799949,-1.823899895,10.74799955
1.68301E+18,100.2413997,0.771899998,-1.065999985,0.515699983,,1.807199955,-0.296999991,9.63409996,,,5011,2.579099953,-1.362999976,10.14979994
1.68301E+18,100.2613997,0.111999996,-0.478899986,-0.34009999,,1.83949995,-0.325199991,9.626999855,,,5012,1.951499946,-0.804099977,9.286899865
1.68301E+18,100.2814014,-0.335500002,-0.029199999,-0.875099957,,1.855599999,-0.363000005,9.622599602,,,5013,1.520099998,-0.392200004,8.747499645
1.68301E+18,100.3014028,-0.573099971,0.160899997,-1.089100003,,1.857800007,-0.396299988,9.620900154,,,5014,1.284700036,-0.235399991,8.531800151
1.68301E+18,100.3214014,-0.57949996,0.204399988,-1.157400012,,1.85439992,-0.420100003,9.620499611,,,5015,1.27489996,-0.215700015,8.463099599
1.68301E+18,100.3413997,-0.595499992,0.295599997,-1.194399953,,1.860599995,-0.442699999,9.618299484,,,5016,1.265100002,-0.147100002,8.423899531
1.68301E+18,100.3614014,-0.813399971,0.393399984,-1.212700009,,1.862699986,-0.461999983,9.616999626,,,5017,1.049300015,-0.068599999,8.404299617
1.68301E+18,100.3813997,-1.036999941,0.481099993,-1.332199931,,1.850999951,-0.471299976,9.618800163,,,5018,0.81400001,0.009800017,8.286600232
1.68301E+18,100.4013997,-1.103299975,0.464899987,-1.503399968,,1.828999996,-0.464899987,9.623299599,,,5019,0.725700021,0,8.119899631
1.68301E+18,100.4214014,-0.922599971,0.304899991,-1.763899922,,1.805199981,-0.442199975,9.628899574,,,5020,0.882600009,-0.137299985,7.864999652
1.68301E+18,100.4414014,-0.625099957,0.132399991,-1.906999946,,1.782199979,-0.406999975,9.634699821,,,5021,1.157100022,-0.274599984,7.727699876
1.68301E+18,100.4613997,-0.323799998,-0.0117,-2.048899889,,1.765399933,-0.370599985,9.639299393,,,5022,1.441599935,-0.382299985,7.590399504
1.68301E+18,100.4813997,-0.130099997,-0.095100001,-2.190599918,,1.74819994,-0.336299986,9.64359951,,,5023,1.618099943,-0.431399986,7.452999592
1.68301E+18,100.5013997,0.0093,-0.172700003,-2.303299904,,1.726399899,-0.307699978,9.648499489,,,5024,1.735699899,-0.480399981,7.345199585
1.68301E+18,100.5213997,0.110699996,-0.0341,-2.504099846,,1.703400016,-0.289399981,9.65320015,,,5025,1.814100012,-0.323499981,7.149100304
1.68301E+18,100.5413997,0.051099997,0.224399999,-2.564699888,,1.694399953,-0.283299983,9.654999733,,,5026,1.74549995,-0.058899984,7.090299845
1.68301E+18,100.5613997,0.053799998,0.413899988,-2.610699892,,1.711300015,-0.28639999,9.651899338,,,5027,1.765100013,0.127499998,7.041199446
1.68301E+18,100.5814014,0.103,0.471599996,-2.124699831,,1.740499973,-0.295100003,9.646399498,,,5028,1.843499973,0.176499993,7.521699667
1.68301E+18,100.6013997,0.204799995,0.161799997,-0.856599987,,1.756500006,-0.299099982,9.643400192,,,5029,1.961300001,-0.137299985,8.786800206
1.68301E+18,100.6213997,0.504499972,-0.509599984,1.162299991,,1.750899911,-0.294400007,9.644499779,,,5030,2.255399883,-0.80399999,10.80679977
1.68301E+18,100.6414014,0.894599974,-0.940699995,3.157999992,,1.723699927,-0.294799984,9.649399757,,,5031,2.618299901,-1.235499978,12.80739975
1.68301E+18,100.6613997,1.163499951,-0.836499989,4.249199867,,1.680299997,-0.310799986,9.656599998,,,5032,2.843799949,-1.147299975,13.90579987
1.68301E+18,100.6813997,1.584800005,-0.433399975,3.628700018,,1.661099911,-0.331399977,9.659199715,,,5033,3.245899916,-0.764799953,13.28789973
1.68301E+18,100.7013997,1.708899975,-0.282299995,2.487200022,,1.693899989,-0.335399985,9.653399467,,,5034,3.402799964,-0.617699981,12.14059949
1.68301E+18,100.7214014,1.73179996,-1.336199999,2.929199934,,1.759299994,-0.301400006,9.642799377,,,5035,3.491099954,-1.637600005,12.57199931
1.68301E+18,100.7413997,2.040499926,-2.066799879,4.385499954,,1.793799996,-0.247499987,9.637999535,,,5036,3.834299922,-2.314299867,14.02349949
1.68301E+18,100.7613997,1.646299958,-1.160899997,4.507499695,,1.766299963,-0.2315,9.643400192,,,5037,3.412599921,-1.392399997,14.15089989
1.68301E+18,100.7814014,0.938399971,-0.593800008,3.398599863,,1.758399963,-0.259299994,9.644199371,,,5038,2.696799934,-0.853100002,13.04279923
1.68301E+18,100.8013997,0.0493,-0.408600003,1.869199991,,1.813899994,-0.25819999,9.633899689,,,5039,1.863199994,-0.666799992,11.50309968
1.68301E+18,100.8213997,-0.845499992,-0.306600004,0.848699987,,1.865399957,-0.23269999,9.624699593,,,5040,1.019899964,-0.539299995,10.47339958
1.68301E+18,100.8413997,-1.013599992,-0.439300001,0.399099976,,1.925699949,-0.207899988,9.613399506,,,5041,0.912099957,-0.647199988,10.01249948
1.68301E+18,100.8614014,-1.523299932,-0.627200007,0.575399995,,1.974399924,-0.196499988,9.60379982,,,5042,0.451099992,-0.823699996,10.17919981
1.68301E+18,100.8813997,-1.825199962,-0.416999996,0.267399997,,2.001699924,-0.2007,9.597999573,,,5043,0.176499963,-0.617699996,9.865399569
1.68301E+18,100.9013997,-1.796099901,-0.455499977,-0.131999999,,2.011800051,-0.221099988,9.595499992,,,5044,0.21570015,-0.676599964,9.463499993
1.68301E+18,100.9214014,-1.37349999,-0.15169999,-0.521499991,,2.020799875,-0.260100007,9.592599869,,,5045,0.647299886,-0.411799997,9.071099877
1.68301E+18,100.9413997,-0.803200006,0.038599998,-0.755199969,,2.019199848,-0.322999984,9.590999603,,,5046,1.215999842,-0.284399986,8.835799634
1.68301E+18,100.9613997,-0.232499987,0.25759998,-0.995599985,,2.027099848,-0.404699981,9.586299896,,,5047,1.794599861,-0.147100002,8.590699911
1.68301E+18,100.9813997,0.0451,0.379599988,-0.79369998,,2.033799887,-0.497199982,9.580499649,,,5048,2.078899886,-0.117599994,8.786799669
1.68301E+18,101.0013997,0.158299997,0.657599986,-0.720399976,,2.028499842,-0.598699987,9.575799942,,,5049,2.186799839,0.058899999,8.855399966
1.68301E+18,101.0213997,-0.1294,0.888099968,-0.520699978,,2.012300014,-0.701699972,9.572199821,,,5050,1.882900015,0.186399996,9.051499844
1.68301E+18,101.0413997,-0.564899981,1.238600016,-0.467399985,,1.996699929,-0.797299981,9.56799984,,,5051,1.431799948,0.441300035,9.100599855
1.68301E+18,101.0613997,-0.919399977,1.491899967,-0.402699977,,1.988299966,-0.883899987,9.562099457,,,5052,1.068899989,0.60799998,9.15939948
1.68301E+18,101.0814014,-1.164099932,1.6602,-0.631399989,,1.987899899,-0.954099953,9.555500031,,,5053,0.823799968,0.706100047,8.924100041
1.68301E+18,101.1013997,-1.084200025,1.717199922,-0.997500002,,1.996199965,-1.001299977,9.548899651,,,5054,0.911999941,0.715899944,8.551399648
1.68301E+18,101.1213997,-0.935899973,1.586799979,-1.365499973,,2.004899979,-1.027799964,9.544300079,,,5055,1.069000006,0.559000015,8.178800106
1.68301E+18,101.1414014,-0.834299982,1.5079,-1.618199944,,2.011100054,-1.037199974,9.541999817,,,5056,1.176800072,0.470700026,7.923799872
1.68301E+18,101.1613997,-0.869300008,1.502599955,-1.792999983,,2.016700029,-1.041700006,9.540299416,,,5057,1.147400022,0.460899949,7.747299433
1.68301E+18,101.1813997,-0.90109998,1.445500016,-1.996199965,,2.028899908,-1.04339993,9.537499428,,,5058,1.127799928,0.402100086,7.541299462
1.68301E+18,101.2013997,-1.042899966,1.36500001,-1.856099963,,2.04309988,-1.041399956,9.53469944,,,5059,1.000199914,0.323600054,7.678599477
1.68301E+18,101.2214014,-1.043099999,1.323899984,-1.393199921,,2.053200006,-1.039499998,9.532699585,,,5060,1.010100007,0.284399986,8.139499664
1.68301E+18,101.2413997,-1.065599918,1.304799914,-0.664699972,,2.065899849,-1.039999962,9.529899597,,,5061,1.000299931,0.264799953,8.865199625
1.68301E+18,101.2613997,-1.163299918,1.397799969,-0.233899996,,2.065500021,-1.034999967,9.530599594,,,5062,0.902200103,0.362800002,9.296699598
1.68301E+18,101.2814014,-0.824799955,1.083699942,0.147399992,,2.070199966,-1.014999986,9.531700134,,,5063,1.245400012,0.068699956,9.679100126
1.68301E+18,101.3013997,-0.243799999,0.416699976,0.782299995,,2.0776999,-0.975600004,9.534199715,,,5064,1.8338999,-0.558900028,10.31649971
1.68301E+18,101.3213997,0.355599999,-0.268099993,1.707999945,,2.076299906,-0.91839999,9.540200233,,,5065,2.431899905,-1.186499983,11.24820018
1.68301E+18,101.3413997,0.646499991,-0.567799985,2.348700047,,2.069900036,-0.863900006,9.546599388,,,5066,2.716400027,-1.431699991,11.89529943
1.68301E+18,101.3614014,0.652999997,-0.460500002,2.081099987,,2.073099852,-0.824099958,9.549499512,,,5067,2.726099849,-1.28459996,11.6305995
1.68301E+18,101.3813997,0.492599994,-0.4736,1.403800011,,2.086499929,-0.781599998,9.550099373,,,5068,2.579099923,-1.255199999,10.95389938
1.68301E+18,101.4013997,0.556100011,-1.071799994,1.527799964,,2.091599941,-0.722799957,9.553599358,,,5069,2.647699952,-1.79459995,11.08139932
1.68301E+18,101.4214014,0.783499956,-1.823300004,2.685400009,,2.070199966,-0.657700002,9.562999725,,,5070,2.853699923,-2.481000006,12.24839973
1.68301E+18,101.4414014,0.790199995,-1.916299939,3.731799841,,2.024199963,-0.613699973,9.575799942,,,5071,2.814399958,-2.529999912,13.30759978
1.68301E+18,101.4613997,0.639999986,-1.647099972,4.325200081,,1.958699942,-0.598500013,9.590299606,,,5072,2.598699927,-2.245599985,13.91549969
1.68301E+18,101.4813997,0.587700009,-1.358399987,3.835699797,,1.912899971,-0.602800012,9.599299431,,,5073,2.50059998,-1.961199999,13.43499923
1.68301E+18,101.5013997,0.68659997,-1.046999931,2.965299845,,1.872799993,-0.610199988,9.606699944,,,5074,2.559399962,-1.657199919,12.57199979
1.68301E+18,101.5213997,1.243600011,-0.844199955,1.957599998,,1.835599899,-0.60710001,9.614099503,,,5075,3.07919991,-1.451299965,11.5716995
1.68301E+18,101.5413997,1.596699953,-0.718599975,0.95479995,,1.825799942,-0.595399976,9.616700172,,,5076,3.422499895,-1.313999951,10.57150012
1.68301E+18,101.5613997,1.444399953,-0.674299955,-0.092500001,,1.840699911,-0.580900013,9.6147995,,,5077,3.285099864,-1.255199969,9.522299498
1.68301E+18,101.5814028,1.012799978,-0.410999984,-0.940599978,,1.870299935,-0.569599986,9.609700203,,,5078,2.883099914,-0.98059997,8.669100225
1.68301E+18,101.6013997,0.334600002,-0.285400003,-1.242599964,,1.881599903,-0.567699969,9.607600212,,,5079,2.216199905,-0.853099972,8.365000248
1.68301E+18,101.6214028,-0.2421,-0.056699999,-1.43690002,,1.889599919,-0.570800006,9.605899811,,,5080,1.647499919,-0.627500005,8.168999791
1.68301E+18,101.6413997,-0.807699978,0.175999999,-1.711699963,,1.886399984,-0.578099966,9.606100082,,,5081,1.078700006,-0.402099967,7.89440012
1.68301E+18,101.6613997,-0.895299971,0.393399984,-1.907299995,,1.885800004,-0.58950001,9.605500221,,,5082,0.990500033,-0.196100026,7.698200226
1.68301E+18,101.6813997,-0.764599979,0.532000005,-2.073899984,,1.882499933,-0.600600004,9.605400085,,,5083,1.117899954,-0.068599999,7.531500101
1.68301E+18,101.7013997,-0.570299983,0.483199984,-2.095099926,,1.874599934,-0.600799978,9.606999397,,,5084,1.304299951,-0.117599994,7.511899471
1.68301E+18,101.7214014,-0.457599998,0.256500006,-1.902499914,,1.859999895,-0.589899957,9.610499382,,,5085,1.402399898,-0.333399951,7.707999468
1.68301E+18,101.7413997,-0.316300005,0.052699998,-1.515799999,,1.836299896,-0.572399974,9.616099358,,,5086,1.519999892,-0.519699976,8.100299358
1.68301E+18,101.7613997,-0.252799988,-0.015099999,-1.24879992,,1.80219996,-0.553600013,9.623700142,,,5087,1.549399972,-0.568700013,8.374900222
1.68301E+18,101.7814014,-0.171499997,0.128600001,-1.18690002,,1.769899964,-0.540499985,9.630399704,,,5088,1.598399967,-0.411899984,8.443499684
1.68301E+18,101.8014028,-0.0045,0.20009999,-1.190899968,,1.750099897,-0.533500016,9.634399414,,,5089,1.745599898,-0.333400026,8.443499446
1.68301E+18,101.8214028,0.110699996,0.265599996,-1.116299987,,1.732800007,-0.520599961,9.638199806,,,5090,1.843500003,-0.254999965,8.521899819
1.68301E+18,101.8414028,0.240099996,0.333399981,-1.276299953,,1.721199989,-0.500199974,9.641399384,,,5091,1.961299986,-0.166799992,8.36509943
1.68301E+18,101.8614014,0.379299998,0.592299998,-1.689399958,,1.719200015,-0.484399974,9.64260006,,,5092,2.098500013,0.107900023,7.953200102
1.68301E+18,101.8813997,0.344799995,0.772699952,-1.649999976,,1.724299908,-0.468699992,9.642399788,,,5093,2.069099903,0.30399996,7.992399812
1.68301E+18,101.9013997,0.448599994,0.636599958,-1.520900011,,1.738099933,-0.450199991,9.640799522,,,5094,2.186699927,0.186399966,8.119899511
1.68301E+18,101.9214014,0.396499991,0.192399994,-0.694499969,,1.760800004,-0.417899996,9.638199806,,,5095,2.157299995,-0.225500003,8.943699837
1.68301E+18,101.9414014,0.414199978,-0.295100003,0.871499956,,1.752999902,-0.381399989,9.64109993,,,5096,2.16719988,-0.676499993,10.51259989
1.68301E+18,101.9613997,0.53429997,-0.56279999,2.473199844,,1.721099973,-0.358899981,9.647699356,,,5097,2.255399942,-0.921699971,12.1208992
1.68301E+18,101.9813997,0.550499976,-0.63440001,3.48669982,,1.685299993,-0.355999976,9.654099464,,,5098,2.235799968,-0.990399987,13.14079928
1.68301E+18,102.0013997,0.384599984,-0.272100002,3.520699978,,1.655099988,-0.355399996,9.659399986,,,5099,2.039699972,-0.627499998,13.18009996
1.68301E+18,102.0213997,0.3759,-0.044599999,2.647399902,,1.653999925,-0.347599983,9.659799576,,,5100,2.029899925,-0.392199982,12.30719948
1.68301E+18,102.0413997,0.604499996,-0.13499999,1.389199972,,1.699999928,-0.315999985,9.652899742,,,5101,2.304499924,-0.450999975,11.04209971
1.68301E+18,102.0613997,0.949799955,-0.925599992,1.436699986,,1.756799936,-0.251100004,9.64470005,,,5102,2.706599891,-1.176699996,11.08140004
1.68301E+18,102.0814014,0.957799971,-1.594399929,2.145099878,,1.778100014,-0.180500001,9.642399788,,,5103,2.735899985,-1.77489993,11.78749967
1.68301E+18,102.1013997,0.434199989,-1.596699953,2.407999992,,1.772199988,-0.129199997,9.644299507,,,5104,2.206399977,-1.72589995,12.0522995
1.68301E+18,102.1213997,-0.1426,-1.184399962,2.005399942,,1.770499945,-0.109899998,9.644800186,,,5105,1.627899945,-1.29429996,11.65020013
