time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,2.837058105,-0.186499998,0.233699992,0.143899992,,,1.657499909,-0.233699992,9.662699699,,,141,1.470999911,0,9.806599692
1.683E+18,2.857058105,-0.138599992,0.148699999,0.454599977,,,1.638999939,-0.236999989,9.665800095,,,142,1.500399947,-0.08829999,10.12040007
1.683E+18,2.877058105,0.155399993,-0.0056,0.727599978,,,1.629299998,-0.239500001,9.667300224,,,143,1.784699991,-0.245100001,10.3949002
1.683E+18,2.897058105,0.231199995,-0.033799998,0.855799973,,,1.631999969,-0.250499994,9.666600227,,,144,1.863199964,-0.284299992,10.5224002
1.683E+18,2.917058105,0.483899981,0.105299994,1.137599945,,,1.614599943,-0.262199998,9.669199944,,,145,2.098499924,-0.156900004,10.80679989
1.683E+18,2.937058105,0.691999972,0.268399984,1.878199935,,,1.583099961,-0.278200001,9.673999786,,,146,2.275099933,-0.009800017,11.55219972
1.683E+18,2.957056396,0.943899989,0.338699996,2.537899971,,,1.537099957,-0.289700001,9.680999756,,,147,2.480999947,0.048999995,12.21889973
1.683E+18,2.977058105,0.945899963,0.361200005,2.943399906,,,1.495800018,-0.292600006,9.687399864,,,148,2.441699982,0.068599999,12.63079977
1.683E+18,2.997056396,0.813600004,0.268900007,3.349900007,,,1.461399913,-0.288599998,9.692799568,,,149,2.274999917,-0.019699991,13.04269958
1.683E+18,3.017056396,0.842299998,-0.3116,4.139699936,,,1.432699919,-0.27669999,9.697400093,,,150,2.274999917,-0.58829999,13.83710003
1.683E+18,3.037058105,0.959399998,-0.568699956,4.996399879,,,1.394099951,-0.254999995,9.70359993,,,151,2.353499949,-0.823699951,14.69999981
1.683E+18,3.057058105,0.951499999,-0.521899998,4.242300034,,,1.333299994,-0.242899999,9.712499619,,,152,2.284799993,-0.764799997,13.95479965
1.683E+18,3.077058105,0.68900001,-0.351699978,1.877099991,,,1.321299911,-0.236599997,9.714300156,,,153,2.010299921,-0.588299975,11.59140015
1.683E+18,3.097056396,0.254500002,-0.512099981,-0.266099989,,,1.353699923,-0.233099997,9.709899902,,,154,1.608199924,-0.745199978,9.443799913
1.683E+18,3.117058105,-0.29459998,-0.718499959,-0.876999974,,,1.402699947,-0.232599989,9.703000069,,,155,1.108099967,-0.951099947,8.826000094
1.683E+18,3.137058105,-0.931499958,-0.611199975,-0.903599977,,,1.421800017,-0.232099995,9.700200081,,,156,0.490300059,-0.84329997,8.796600103
1.683E+18,3.157058105,-1.360599995,-0.683699965,-1.023399949,,,1.409600019,-0.218400002,9.702300072,,,157,0.049000025,-0.902099967,8.678900123
1.683E+18,3.177058105,-1.317899942,-0.751999974,-1.13499999,,,1.386600018,-0.199199989,9.705999374,,,158,0.068700075,-0.951199964,8.570999384
1.683E+18,3.197058105,-0.796199977,-0.593199968,-1.059999943,,,1.36500001,-0.181400001,9.709400177,,,159,0.568800032,-0.774599969,8.649400234
1.683E+18,3.217058105,-0.327699989,-0.255199999,-1.070899963,,,1.35739994,-0.176200002,9.710599899,,,160,1.029699951,-0.431400001,8.639699936
1.683E+18,3.237056396,-0.328299999,-0.087499999,-1.443699956,,,1.357999921,-0.167300001,9.710700035,,,161,1.029699922,-0.254799999,8.267000079
1.683E+18,3.257058105,-0.574099958,-0.220499992,-1.924499989,,,1.35860002,-0.142299995,9.710999489,,,162,0.784500062,-0.362799987,7.7864995
1.683E+18,3.277058105,-0.749899983,-0.252599984,-2.611500025,,,1.357900023,-0.110199995,9.711500168,,,163,0.60800004,-0.36279998,7.100000143
1.683E+18,3.297058105,-0.77489996,-0.405599982,-2.963999987,,,1.363299966,-0.084600002,9.710999489,,,164,0.588400006,-0.490199983,6.746999502
1.683E+18,3.317058105,-0.542299986,-0.434499979,-2.825000048,,,1.375899911,-0.075300001,9.709300041,,,165,0.833599925,-0.50979998,6.884299994
1.683E+18,3.337058105,-0.375499994,-0.25819999,-2.354199886,,,1.375800014,-0.085000001,9.709199905,,,166,1.00030002,-0.343199991,7.355000019
1.683E+18,3.357058105,-0.232499987,0.057799999,-1.739799976,,,1.350399971,-0.106799997,9.712599754,,,167,1.117899984,-0.048999999,7.972799778
1.683E+18,3.377058105,-0.074499995,0.193199992,-0.930999994,,,1.310099959,-0.134299994,9.71780014,,,168,1.235599965,0.058899999,8.786800146
1.683E+18,3.397058105,0.187899992,0.355699986,-0.299400002,,,1.263399959,-0.15959999,9.723599434,,,169,1.45129995,0.196099997,9.424199432
1.683E+18,3.417058105,0.266000003,0.350699991,-0.400899976,,,1.234300017,-0.174199998,9.726999283,,,170,1.50030002,0.176499993,9.326099306
1.683E+18,3.437058105,0.1461,0.292400002,-0.587000012,,,1.236500025,-0.174699992,9.726799965,,,171,1.382600024,0.117700011,9.139799953
1.683E+18,3.457056396,-0.037699997,0.182799995,-0.63379997,,,1.253799915,-0.172999993,9.724599838,,,172,1.216099918,0.009800002,9.090799868
1.683E+18,3.477058105,-0.262800008,0.141000003,-0.533299983,,,1.272899985,-0.170499995,9.722099304,,,173,1.010099977,-0.029499993,9.188799322
1.683E+18,3.497056396,-0.420299977,0.0845,-0.57129997,,,1.283299923,-0.163000003,9.720899582,,,174,0.862999946,-0.078500003,9.149599612
1.683E+18,3.517056396,-0.38259998,0.081099994,-0.257299989,,,1.284799933,-0.15959999,9.720799446,,,175,0.902199954,-0.078499995,9.463499457
1.683E+18,3.537058105,-0.174899995,0.252399981,-0.0123,,,1.282999992,-0.164099991,9.720899582,,,176,1.108099997,0.08829999,9.708599582
1.683E+18,3.557058105,-0.0076,0.419999987,0.291700006,,,1.282400012,-0.174799994,9.720799446,,,177,1.274800012,0.245199993,10.01249945
1.683E+18,3.577058105,-0.066699997,0.461199999,0.380199999,,,1.282699943,-0.1866,9.720600128,,,178,1.215999946,0.274599999,10.10080013
1.683E+18,3.597056396,-0.0093,0.417400002,0.509299994,,,1.29399991,-0.191799998,9.718999863,,,179,1.28469991,0.225600004,10.22829986
1.683E+18,3.617058105,0.190399989,0.465199977,1.148999929,,,1.309899926,-0.200399995,9.716599464,,,180,1.500299916,0.264799982,10.86559939
1.683E+18,3.637056396,0.252099991,0.633899987,1.856299996,,,1.316799998,-0.212200001,9.715499878,,,181,1.568899989,0.421699986,11.57179987
1.683E+18,3.657058105,0.229299992,0.772399962,1.967799902,,,1.339699984,-0.232999995,9.711899757,,,182,1.568999976,0.539399967,11.67969966
1.683E+18,3.677058105,0.16929999,0.773299992,1.625100017,,,1.409500003,-0.253499985,9.701499939,,,183,1.578799993,0.519800007,11.32659996
