time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,1.539056396,0.402999997,-0.798299968,2.495699883,,,2.323099852,-0.0744,9.527199745,,,76,2.726099849,-0.872699969,12.02289963
1.683E+18,1.559058105,-0.790299952,-0.834899962,0.729399979,,,2.359400034,-0.027999999,9.518499374,,,77,1.569100082,-0.862899961,10.24789935
1.683E+18,1.579058105,-1.548200011,-0.464699984,-0.934300005,,,2.450399876,0.013599999,9.495499611,,,78,0.902199864,-0.451099984,8.561199605
1.683E+18,1.599058105,-1.655399919,-0.819899976,-1.68599999,,,2.537999868,0.0059,9.472499847,,,79,0.88259995,-0.813999976,7.786499858
1.683E+18,1.619058105,-1.309499979,-1.245700002,-0.913499951,,,2.564699888,-0.078099996,9.464900017,,,80,1.255199909,-1.323799998,8.551400065
1.683E+18,1.639056396,-0.725699961,-0.983500004,-0.46329999,,,2.520299911,-0.173500001,9.475599289,,,81,1.79459995,-1.157000005,9.012299299
1.683E+18,1.659058105,-0.134199992,-0.553499997,-0.102600001,,,2.468199968,-0.25059998,9.487599373,,,82,2.333999977,-0.804099977,9.384999372
1.683E+18,1.679058105,-0.179299995,-0.1479,0.152400002,,,2.424999952,-0.30309999,9.497200012,,,83,2.245699957,-0.45099999,9.649600014
1.683E+18,1.699058105,-0.562599957,-0.0858,0.342799991,,,2.396399975,-0.345599979,9.502999306,,,84,1.833800018,-0.431399979,9.845799297
1.683E+18,1.719058105,-0.801400006,-0.469300002,0.54369998,,,2.370499849,-0.3838,9.50799942,,,85,1.569099844,-0.853100002,10.0516994
1.683E+18,1.739058105,-1.158299923,-0.499499977,-0.106199995,,,2.35469985,-0.412399977,9.510799408,,,86,1.196399927,-0.911899954,9.404599413
1.683E+18,1.759058105,-1.061699986,-0.379700005,-1.282099962,,,2.356099844,-0.424299985,9.509900093,,,87,1.294399858,-0.80399999,8.227800131
1.683E+18,1.779058105,-1.084800005,-0.052899998,-2.153899908,,,2.359699965,-0.427599996,9.508899689,,,88,1.27489996,-0.480499994,7.354999781
1.683E+18,1.799058105,-1.121399999,0.035,-2.484599829,,,2.366799831,-0.44689998,9.506199837,,,89,1.245399833,-0.41189998,7.021600008
1.683E+18,1.819058105,-0.938299954,0.174400002,-2.494499922,,,2.360299826,-0.478399992,9.506299973,,,90,1.421999872,-0.30399999,7.011800051
1.683E+18,1.839056396,-0.818599999,0.418300003,-1.973099947,,,2.319000006,-0.516299963,9.514499664,,,91,1.500400007,-0.09799996,7.541399717
1.683E+18,1.859058105,-0.850699961,0.727899969,-1.611499906,,,2.262899876,-0.561199963,9.525400162,,,92,1.412199914,0.166700006,7.913900256
