time,seconds_elapsed,z,y,x,,z,y,x,,t,z,y,x
1.68301E+18,62.62139966,0.435799986,-0.717199981,-1.176699996,,1.22149992,-0.204599991,9.728099823,,3130,1.657299906,-0.921799973,8.551399827
1.68301E+18,62.64140112,-0.214000002,-0.240999997,-1.389500022,,1.243700027,-0.209999993,9.725099564,,3131,1.029700026,-0.45099999,8.335599542
1.68301E+18,62.66140112,-0.432599992,0.0766,-1.259799957,,1.256399989,-0.233499989,9.722999573,,3132,0.823799998,-0.156899989,8.463199615
1.68301E+18,62.68139966,-0.520900011,0.261599988,-1.100899935,,1.266199946,-0.261599988,9.720999718,,3133,0.745299935,0,8.620099783
1.68301E+18,62.70139966,-0.4639,0.352299988,-1.030099988,,1.277899981,-0.283699989,9.718799591,,3134,0.813999981,0.068599999,8.688699603
1.68301E+18,62.72140112,-0.416500002,0.356399983,-0.969399989,,1.289299965,-0.297499985,9.716899872,,3135,0.872799963,0.058899999,8.747499883
1.68301E+18,62.74139966,-0.237399995,0.300699979,-1.00759995,,1.296499968,-0.300699979,9.715899467,,3136,1.059099972,0,8.708299518
1.68301E+18,62.76139966,-0.0482,0.1954,-1.251999974,,1.30339992,-0.293500006,9.715199471,,3137,1.25519992,-0.098100007,8.463199496
1.68301E+18,62.78139966,0.139200002,0.105799995,-1.280599952,,1.311999917,-0.282399982,9.714300156,,3138,1.451199919,-0.176599987,8.433700204
1.68301E+18,62.80140112,0.24059999,0.072099999,-1.113099933,,1.318499923,-0.278099984,9.713600159,,3139,1.559099913,-0.205999985,8.600500226
1.68301E+18,62.82139966,0.171599999,0.126900002,-0.750099957,,1.319000006,-0.283800006,9.713299751,,3140,1.490600005,-0.156900004,8.963199794
1.68301E+18,62.84139966,0.046999998,0.372699976,-0.614199996,,1.306199908,-0.294200003,9.714799881,,3141,1.353199907,0.078499973,9.100599885
1.68301E+18,62.86139966,-0.281899989,0.518099964,-0.607299984,,1.282199979,-0.302399993,9.717700005,,3142,1.00029999,0.215699971,9.110400021
1.68301E+18,62.88139966,-0.547699988,0.571099997,-0.414799988,,1.253799915,-0.306299984,9.721300125,,3143,0.706099927,0.264800012,9.306500137
1.68301E+18,62.90139966,-0.436199993,0.5977,-0.378600001,,1.230599999,-0.303499997,9.724299431,,3144,0.794400007,0.294200003,9.34569943
1.68301E+18,62.92139966,-0.038699999,0.646799982,-0.52669996,,1.225299954,-0.293799996,9.725299835,,3145,1.186599955,0.352999985,9.198599875
1.68301E+18,62.94140112,0.226599991,0.618099988,-0.831299961,,1.224699974,-0.274899989,9.725899696,,3146,1.451299965,0.343199998,8.894599736
1.68301E+18,62.96139966,0.186799988,0.564199984,-0.931199968,,1.215499997,-0.250400007,9.727799416,,3147,1.402299985,0.313799977,8.796599448
1.68301E+18,62.98139966,0.1039,0.492699981,-0.86499995,,1.200199962,-0.228,9.730199814,,3148,1.304099962,0.264699981,8.865199864
1.68301E+18,63.00140112,0.033399999,0.507099986,-0.846699953,,1.192299962,-0.212899998,9.731499672,,3149,1.225699961,0.294199988,8.884799719
1.68301E+18,63.02140112,0.033099998,0.70599997,-0.944899976,,1.192600012,-0.205799997,9.731599808,,3150,1.22570001,0.500199974,8.786699831
1.68301E+18,63.04139966,-0.409099996,0.837499976,-1.248899937,,1.193699956,-0.20009999,9.731599808,,3151,0.78459996,0.637399986,8.482699871
1.68301E+18,63.06139966,-0.726199985,0.722899973,-1.64109993,,1.19690001,-0.183499992,9.731499672,,3152,0.470700026,0.539399981,8.090399742
1.68301E+18,63.08139966,-0.61500001,0.564999998,-1.866299987,,1.203400016,-0.153099999,9.7312994,,3153,0.588400006,0.411899999,7.864999413
1.68301E+18,63.10139966,-0.262299985,0.357799977,-2.158599854,,1.22329998,-0.112599999,9.729299545,,3154,0.960999995,0.245199978,7.570699692
1.68301E+18,63.12139966,0.019399999,0.077,-1.616799951,,1.245599985,-0.077,9.726900101,,3155,1.264999984,0,8.11010015
1.68301E+18,63.14139966,0.299099982,-0.316399992,-0.157600001,,1.230599999,-0.056199998,9.728899956,,3156,1.529699981,-0.372599989,9.571299955
1.68301E+18,63.16139966,0.255299985,-0.63319999,1.502699971,,1.176399946,-0.063000001,9.735599518,,3157,1.431699932,-0.696199991,11.23829949
1.68301E+18,63.18139966,0.20629999,-0.631299973,2.956099987,,1.107599974,-0.094299994,9.74339962,,3158,1.313899964,-0.725599967,12.69949961
1.68301E+18,63.20139966,0.369100004,-0.091799997,3.341899872,,1.042999983,-0.1435,9.749899864,,3159,1.412099987,-0.235299997,13.09179974
1.68301E+18,63.22139966,0.832199991,-0.045699999,3.290299892,,1.011399984,-0.189499989,9.75249958,,3160,1.843599975,-0.235199988,13.04279947
1.68301E+18,63.24139966,1.440400004,-0.74089998,4.19149971,,1.001399994,-0.190699995,9.753499985,,3161,2.441799998,-0.931599975,13.94499969
1.68301E+18,63.26139966,1.625,-1.175499916,5.718299866,,0.97359997,-0.177699998,9.75649929,,3162,2.59859997,-1.353199914,15.47479916
1.68301E+18,63.28139966,0.99119997,-0.884299994,6.694099903,,0.921000004,-0.194399998,9.761300087,,3163,1.912199974,-1.078699991,16.45539999
1.68301E+18,63.30139966,0.387299985,-0.0075,5.85929966,,0.897300005,-0.237599999,9.762599945,,3164,1.28459999,-0.245099999,15.6218996
1.68301E+18,63.32139966,-0.556699991,0.307999998,3.850199938,,0.909699976,-0.239399999,9.761400223,,3165,0.352999985,0.068599999,13.61160016
1.68301E+18,63.34139966,-0.541599989,0.179799989,1.422599912,,0.97299999,-0.1602,9.756899834,,3166,0.431400001,0.019599989,11.17949975
1.68301E+18,63.36139966,-0.21769999,-0.294099987,-0.175499991,,1.080699921,-0.0392,9.746799469,,3167,0.862999931,-0.333299987,9.571299478
1.68301E+18,63.38139966,-0.203699991,-0.64989996,-1.485799909,,1.194100022,0.090899996,9.733200073,,3168,0.990400031,-0.558999963,8.247400165
1.68301E+18,63.40139966,-0.477899998,-0.891099989,-2.043200016,,1.272199988,0.194799989,9.72179985,,3169,0.79429999,-0.6963,7.678599834
1.68301E+18,63.42139966,-0.654999971,-0.886999965,-1.970600009,,1.292500019,0.249599993,9.71780014,,3170,0.637500048,-0.637399971,7.747200131
1.68301E+18,63.44139966,-0.769400001,-0.797899961,-1.728199959,,1.269500017,0.258599997,9.720600128,,3171,0.500100017,-0.539299965,7.992400169
1.68301E+18,63.46139966,-0.490099996,-0.547699988,-1.575099945,,1.245199919,0.233899996,9.724399567,,3172,0.755099922,-0.313799992,8.149299622
1.68301E+18,63.48139966,0.022799999,-0.358999997,-1.214999914,,1.232299924,0.18249999,9.727099419,,3173,1.255099922,-0.176500008,8.512099504
1.68301E+18,63.50139966,0.463099986,-0.104199998,-0.991599977,,1.223599911,0.114,9.729299545,,3174,1.686699897,0.009800002,8.737699568
1.68301E+18,63.52139966,0.530299962,0.192299992,-0.934399962,,1.215099931,0.0429,9.730899811,,3175,1.745399892,0.235199992,8.796499848
1.68301E+18,63.54139966,0.333099991,0.277500004,-0.984499991,,1.206399918,-0.022499999,9.732099533,,3176,1.539499909,0.255000005,8.747599542
1.68301E+18,63.56139966,0.175799996,0.343099982,-0.799099982,,1.197000027,-0.078299999,9.732899666,,3177,1.372800022,0.264799982,8.933799684
1.68301E+18,63.58139966,-0.024599999,0.333299994,-0.573700011,,1.191599965,-0.127399996,9.733099937,,3178,1.166999966,0.205899999,9.159399927
1.68301E+18,63.60139966,-0.334999979,0.354799986,-0.513399959,,1.197999954,-0.16839999,9.731699944,,3179,0.862999976,0.186399996,9.218299985
1.68301E+18,63.62139966,-0.710999966,0.354200006,-0.560299993,,1.211199999,-0.197300002,9.729499817,,3180,0.500200033,0.156900004,9.169199824
1.68301E+18,63.64139966,-0.991799951,0.321500003,-0.842299998,,1.227100015,-0.213699996,9.727199554,,3181,0.235300064,0.107800007,8.884899557
1.68301E+18,63.66139966,-1.098099947,0.308299989,-1.085099936,,1.245199919,-0.219999999,9.724699974,,3182,0.147099972,0.08829999,8.639600039
1.68301E+18,63.68139966,-1.077299953,0.260499984,-1.308200002,,1.263599992,-0.221199989,9.722299576,,3183,0.186300039,0.039299995,8.414099574
1.68301E+18,63.70139966,-1.077000022,0.359400004,-1.374300003,,1.282899976,-0.22209999,9.719799995,,3184,0.205899954,0.137300014,8.345499992
1.68301E+18,63.72139966,-1.101300001,0.439799994,-1.450799942,,1.297399998,-0.223999992,9.71780014,,3185,0.196099997,0.215800002,8.267000198
1.68301E+18,63.74139966,-1.07859993,0.467599988,-1.263599992,,1.304199934,-0.222499996,9.716899872,,3186,0.225600004,0.245099992,8.45329988
1.68301E+18,63.76139966,-1.116999984,0.529500008,-1.077600002,,1.303300023,-0.215700001,9.717199326,,3187,0.186300039,0.313800007,8.639599323
1.68301E+18,63.78139966,-1.227299929,0.621399999,-1.098500013,,1.296000004,-0.1998,9.718500137,,3188,0.068700075,0.421599999,8.620000124
1.68301E+18,63.80139966,-1.289600015,0.650299966,-1.296000004,,1.289600015,-0.169699997,9.719999313,,3189,0,0.48059997,8.42399931
1.68301E+18,63.82139966,-1.151000023,0.520699978,-1.414699912,,1.288299918,-0.118599996,9.720899582,,3190,0.137299895,0.402099982,8.30619967
1.68301E+18,63.84139966,-0.8028,0.17459999,-1.336199999,,1.293099999,-0.0471,9.720799446,,3191,0.4903,0.12749999,8.384599447
1.68301E+18,63.86139966,-0.121299997,-0.289900005,-0.755599976,,1.307999969,0.034899998,9.718899727,,3192,1.186699972,-0.255000006,8.963299751
1.68301E+18,63.88139966,0.552599967,-0.915600002,0.472299993,,1.3204,0.111400001,9.7166996,,3193,1.872999966,-0.804200001,10.18899959
1.68301E+18,63.90139966,0.922399998,-1.13349998,1.884299994,,1.313399911,0.162599996,9.716899872,,3194,2.235799909,-0.970899984,11.60119987
1.68301E+18,63.92139966,0.824099958,-0.895899951,2.372200012,,1.294099927,0.17019999,9.719299316,,3195,2.118199885,-0.725699961,12.09149933
1.68301E+18,63.94139966,0.58829999,-0.404399991,2.339900017,,1.27489996,0.149499997,9.72219944,,3196,1.863199949,-0.254899994,12.06209946
1.68301E+18,63.96139966,0.454899997,-0.25999999,2.267799854,,1.251399994,0.122699998,9.725699425,,3197,1.70629999,-0.137299992,11.99349928
1.68301E+18,63.98139966,0.61469996,-0.683099985,2.462199926,,1.238600016,0.114299998,9.727399826,,3198,1.853299975,-0.568799987,12.18959975
1.68301E+18,64.00139966,1.011099935,-1.207000017,2.972999811,,1.244300008,0.128299996,9.726499557,,3199,2.255399942,-1.078700021,12.69949937
1.68301E+18,64.02139966,0.980399966,-1.353299975,3.757699966,,1.245700002,0.127499998,9.726299286,,3200,2.226099968,-1.225799978,13.48399925
1.68301E+18,64.04139966,0.600399971,-1.092700005,3.950699806,,1.223599911,0.092399999,9.729499817,,3201,1.823999882,-1.000300005,13.68019962
1.68301E+18,64.06139966,-0.033299997,-0.605699956,3.457000017,,1.200199962,0.036899999,9.73279953,,3202,1.166899964,-0.568799958,13.18979955
1.68301E+18,64.08139966,-0.272499979,-0.262099981,2.443799973,,1.174700022,-0.0026,9.736000061,,3203,0.902200043,-0.264699981,12.17980003
1.68301E+18,64.10139966,0.085999995,-0.448799998,1.472299933,,1.169199944,-0.012,9.736599922,,3204,1.255199939,-0.460799998,11.20889986
1.68301E+18,64.12139966,0.641099989,-0.668199956,0.797199965,,1.182899952,0.0013,9.734999657,,3205,1.823999941,-0.666899956,10.53219962
1.68301E+18,64.14139966,0.867399991,-0.813999951,0.173199996,,1.211499929,0.0099,9.731499672,,3206,2.07889992,-0.804099951,9.904699668
1.68301E+18,64.16139966,0.831599951,-0.668099999,-0.391000003,,1.24729991,0.0012,9.726900101,,3207,2.07889986,-0.666899999,9.335900098
1.68301E+18,64.18139966,0.599699974,-0.326700002,-0.848499954,,1.273299932,-0.035999998,9.723499298,,3208,1.872999907,-0.3627,8.874999344
1.68301E+18,64.20139966,0.129999995,0.064099997,-1.248999953,,1.282099962,-0.093499996,9.722000122,,3209,1.412099957,-0.029399998,8.473000169
1.68301E+18,64.22139966,-0.133699998,0.213399991,-1.513199925,,1.281099916,-0.154599994,9.721300125,,3210,1.147399917,0.058799997,8.2081002
1.68301E+18,64.24139966,-0.174799994,0.231199995,-1.405300021,,1.273100019,-0.211599991,9.721300125,,3211,1.098300025,0.019600004,8.316000104
1.68301E+18,64.26139966,-0.267100006,0.271099985,-1.170499921,,1.257499933,-0.271099985,9.721899986,,3212,0.990399927,0,8.551400065
1.68301E+18,64.28139966,-0.48299998,0.404499978,-1.013999939,,1.238199949,-0.335799992,9.722299576,,3213,0.755199969,0.068699986,8.708299637
1.68301E+18,64.30139966,-0.635699987,0.527099967,-0.847899973,,1.21420002,-0.399599999,9.722899437,,3214,0.578500032,0.127499968,8.874999464
1.68301E+18,64.32139966,-0.522399962,0.620499969,-0.84859997,,1.189299941,-0.453799993,9.723599434,,3215,0.666899979,0.166699976,8.874999464
1.68301E+18,64.34139966,-0.273599982,0.726499975,-1.14380002,,1.166000009,-0.491099983,9.724599838,,3216,0.892400026,0.235399991,8.580799818
1.68301E+18,64.36139966,0.036499999,0.744499981,-1.50759995,,1.149999976,-0.509199977,9.725599289,,3217,1.186499976,0.235300004,8.217999339
1.68301E+18,64.38139966,0.167300001,0.697999954,-1.754199982,,1.136899948,-0.511699975,9.726999283,,3218,1.304199949,0.18629998,7.972799301
1.68301E+18,64.40139966,0.160799995,0.542199969,-1.854299903,,1.12379992,-0.502999961,9.729000092,,3219,1.284599915,0.039200008,7.874700189
1.68301E+18,64.42139966,0.118699998,0.378099978,-1.73939991,,1.106999993,-0.486000001,9.731800079,,3220,1.225699991,-0.107900023,7.992400169
1.68301E+18,64.44139966,0.1105,0.301899999,-1.497399926,,1.085799932,-0.468599975,9.734999657,,3221,1.196299933,-0.166699976,8.23759973
1.68301E+18,64.46139966,0.198799998,0.389299989,-1.284399986,,1.066200018,-0.457899988,9.737699509,,3222,1.265000015,-0.068599999,8.453299522
1.68301E+18,64.48139966,0.275299996,0.543099999,-1.227599978,,1.048499942,-0.45479998,9.7397995,,3223,1.323799938,0.08830002,8.512199521
1.68301E+18,64.50139966,0.395300001,0.753899992,-1.621399999,,1.036299944,-0.449900001,9.741299629,,3224,1.431599945,0.30399999,8.119899631
1.68301E+18,64.52139966,0.456399977,0.893799961,-2.044100046,,1.034099936,-0.432899982,9.742300034,,3225,1.490499914,0.460899979,7.698199987
1.68301E+18,64.54139966,0.662599981,0.78459996,-2.093400002,,1.04369998,-0.402199984,9.742599487,,3226,1.706299961,0.382399976,7.649199486
1.68301E+18,64.56139966,0.739899993,0.487099975,-1.620700002,,1.074199915,-0.369499981,9.740599632,,3227,1.814099908,0.117599994,8.119899631
1.68301E+18,64.58139966,0.36679998,0.017199999,0.105299994,,1.084499955,-0.340799987,9.740499496,,3228,1.451299936,-0.323599989,9.845799491
1.68301E+18,64.60139966,0.096099995,-0.226599991,1.976899981,,1.070799947,-0.341999978,9.741999626,,3229,1.166899942,-0.568599969,11.71889961
1.68301E+18,64.62139966,-0.225099996,-0.3125,3.877099991,,1.038999915,-0.37379998,9.744199753,,3230,0.813899919,-0.68629998,13.62129974
1.68301E+18,64.64139966,-0.4384,0.158099994,4.558799744,,0.977799952,-0.413100004,9.748999596,,3231,0.539399952,-0.25500001,14.30779934
1.68301E+18,64.66139966,-0.305799991,0.625,3.545499802,,0.933399975,-0.438699991,9.752200127,,3232,0.627599984,0.186300009,13.29769993
1.68301E+18,64.68139966,0.682199955,-0.074199997,3.241299868,,0.945599973,-0.406199992,9.752399445,,3233,1.627799928,-0.480399989,12.99369931
1.68301E+18,64.70139966,1.284099936,-1.093999982,3.819099903,,0.971299946,-0.317999989,9.753199577,,3234,2.255399883,-1.411999971,13.57229948
1.68301E+18,64.72139966,1.844599962,-1.100299954,4.203499794,,1.008999944,-0.252900004,9.751299858,,3235,2.853599906,-1.353199959,13.95479965
1.68301E+18,64.74139966,0.979099989,-0.870799959,4.401299953,,1.031199932,-0.227499992,9.749599457,,3236,2.010299921,-1.09829995,14.15089941
1.68301E+18,64.76139966,0.003,-0.501800001,3.919999838,,1.026600003,-0.214000002,9.75039959,,3237,1.029600003,-0.715800002,13.67039943
1.68301E+18,64.78139966,-0.631299973,-0.443899989,2.792299986,,1.03339994,-0.183699995,9.750299454,,3238,0.402099967,-0.627599984,12.54259944
1.68301E+18,64.80139966,-0.391299993,-0.35769999,1.620499969,,1.087599993,-0.1228,9.745299339,,3239,0.6963,-0.48049999,11.36579931
1.68301E+18,64.82139966,-0.427599996,-0.276800007,0.87349999,,1.163100004,-0.056599997,9.737199783,,3240,0.735500008,-0.333400004,10.61069977
1.68301E+18,64.84139966,-0.749899983,-0.3213,0.057799999,,1.230399966,0.0075,9.729100227,,3241,0.480499983,-0.3138,9.786900226
1.68301E+18,64.86139966,-1.279600024,-0.421900004,-0.974899948,,1.279600024,0.078599997,9.722399712,,3242,0,-0.343300007,8.747499764
1.68301E+18,64.88139966,-1.311100006,-0.411300004,-1.675999999,,1.311100006,0.146499991,9.717399597,,3243,0,-0.264800012,8.041399598
1.68301E+18,64.90139966,-1.072000027,-0.425799996,-1.8398,,1.326900005,0.190499991,9.714499474,,3244,0.254899979,-0.235300004,7.874699473
1.68301E+18,64.92139966,-0.777199984,-0.440499991,-1.602899909,,1.336199999,0.2051,9.712999344,,3245,0.559000015,-0.235399991,8.110099435
1.68301E+18,64.94139966,-0.582700014,-0.305599988,-1.33799994,,1.337799907,0.197799996,9.712900162,,3246,0.755099893,-0.107799992,8.374900222
1.68301E+18,64.96139966,-0.497099996,-0.228099987,-1.045300007,,1.330699921,0.169200003,9.714399338,,3247,0.833599925,-0.058899984,8.669099331
1.68301E+18,64.98139966,-0.48209998,-0.0898,-0.900900006,,1.315599918,0.129099995,9.717100143,,3248,0.833499938,0.039299995,8.816200137
1.68301E+18,65.00139966,-0.408699989,0.042199999,-0.785699964,,1.301100016,0.085199997,9.719499588,,3249,0.892400026,0.127399996,8.933799624
1.68301E+18,65.02139966,-0.219599992,0.067099996,-0.650299966,,1.288599968,0.0407,9.721499443,,3250,1.068999976,0.107799996,9.071199477
1.68301E+18,65.04139966,-0.087299995,0.081199996,-0.641299963,,1.283699989,-0.0028,9.72219944,,3251,1.196399994,0.078399996,9.080899477
1.68301E+18,65.06139966,-0.083399996,0.231299996,-0.807099998,,1.289699912,-0.044999998,9.721300125,,3252,1.206299916,0.186299998,8.914200127
1.68301E+18,65.08139966,-0.244599998,0.427399993,-1.295300007,,1.30369997,-0.084100001,9.719200134,,3253,1.059099972,0.343299992,8.423900127
1.68301E+18,65.10139966,-0.530799985,0.488599986,-1.811800003,,1.325099945,-0.115999997,9.715999603,,3254,0.79429996,0.372599989,7.9041996
1.68301E+18,65.12139966,-0.726899981,0.391900003,-2.093199968,,1.344699979,-0.136899993,9.712999344,,3255,0.617799997,0.25500001,7.619799376
1.68301E+18,65.14139966,-0.831999958,0.351399988,-2.090600014,,1.361500025,-0.15519999,9.710399628,,3256,0.529500067,0.196199998,7.619799614
1.68301E+18,65.16139966,-1.005399942,0.445899993,-2.127099991,,1.378000021,-0.181099996,9.70759964,,3257,0.372600079,0.264799997,7.580499649
1.68301E+18,65.18139966,-1.274399996,0.635499954,-1.977299929,,1.392099977,-0.213799998,9.704899788,,3258,0.117699981,0.421699956,7.727599859
1.68301E+18,65.20139966,-1.40989995,0.827299953,-1.808599949,,1.400099993,-0.248699993,9.702899933,,3259,-0.009799957,0.57859996,7.894299984
1.68301E+18,65.22139966,-1.45419991,0.782799959,-1.55219996,,1.405099988,-0.272899985,9.701600075,,3260,-0.049099922,0.509899974,8.149400115
1.68301E+18,65.24139966,-1.378399968,0.744599998,-1.237699986,,1.407899976,-0.283600003,9.700900078,,3261,0.029500008,0.460999995,8.463200092
1.68301E+18,65.26139966,-1.323499918,0.725499988,-1.021399975,,1.41170001,-0.284199983,9.700300217,,3262,0.088200092,0.441300005,8.678900242
1.68301E+18,65.28139966,-1.052299976,0.46419999,-0.658499956,,1.415099978,-0.268099993,9.700200081,,3263,0.362800002,0.196099997,9.041700125
1.68301E+18,65.30139966,-0.428499997,-0.0298,0.233499989,,1.41899991,-0.234899998,9.700499535,,3264,0.990499914,-0.264699997,9.933999524
1.68301E+18,65.32139966,0.2597,-0.361699998,1.154199958,,1.417099953,-0.1972,9.701700211,,3265,1.676799953,-0.558899999,10.85590017
1.68301E+18,65.34139966,0.593299985,-0.595099986,1.996999979,,1.416999936,-0.169799998,9.702199936,,3266,2.010299921,-0.764899984,11.69919991
1.68301E+18,65.36139966,0.645500004,-0.671499968,2.828399897,,1.403999925,-0.152099997,9.704400063,,3267,2.049499929,-0.823599964,12.53279996
1.68301E+18,65.38139966,0.603999972,-0.470699996,2.961699963,,1.376899958,-0.147100002,9.708299637,,3268,1.98089993,-0.617799997,12.6699996
1.68301E+18,65.40139966,0.2755,-0.246199995,2.732599974,,1.352299929,-0.136099994,9.711999893,,3269,1.627799928,-0.382299989,12.44459987
1.68301E+18,65.42139966,-0.17899999,-0.040399998,2.406399965,,1.336099982,-0.106599994,9.714599609,,3270,1.157099992,-0.146999992,12.12099957
1.68301E+18,65.44139966,-0.513599992,-0.245699987,2.432899952,,1.317699909,-0.058199998,9.717499733,,3271,0.804099917,-0.303899985,12.15039968
1.68301E+18,65.46139966,-0.317699999,-0.698499978,2.654299974,,1.288499951,0.012,9.721599579,,3272,0.970799953,-0.686499977,12.37589955
1.68301E+18,65.48139966,0.647399962,-1.667099953,3.241400003,,1.27459991,0.098099999,9.722899437,,3273,1.921999872,-1.568999954,12.96429944
1.68301E+18,65.50139966,1.448199987,-2.055399895,3.624199867,,1.268100023,0.182399988,9.722499847,,3274,2.716300011,-1.872999907,13.34669971
1.68301E+18,65.52139966,1.64230001,-1.547699928,3.357999802,,1.25059998,0.223799989,9.723999977,,3275,2.89289999,-1.32389994,13.08199978
1.68301E+18,65.54139966,1.231899977,-0.803799987,2.151399851,,1.24909997,0.215399995,9.724299431,,3276,2.480999947,-0.588399991,11.87569928
1.68301E+18,65.56139966,0.743200004,-0.762099981,1.434000015,,1.237699986,0.212899998,9.725799561,,3277,1.98089999,-0.549199983,11.15979958
1.68301E+18,65.58139966,0.969500005,-0.983999968,0.912099957,,1.217199922,0.2289,9.728099823,,3278,2.186699927,-0.755099967,10.64019978
1.68301E+18,65.60139966,1.226400018,-1.112499952,0.529599965,,1.215299964,0.23969999,9.727999687,,3279,2.441699982,-0.872799963,10.25759965
1.68301E+18,65.62139966,1.242900014,-0.856000006,-0.036499999,,1.238099933,0.228399992,9.725399971,,3280,2.480999947,-0.627600014,9.688899972
1.68301E+18,65.64139966,0.881899953,-0.390899986,-0.504599988,,1.265699983,0.185000002,9.722799301,,3281,2.147599936,-0.205899984,9.218199313
1.68301E+18,65.66139966,0.272199988,-0.121599995,-0.770099998,,1.267400026,0.121599995,9.723599434,,3282,1.539600015,0,8.953499436
1.68301E+18,65.68139966,-0.0185,0.15259999,-1.145099998,,1.254099965,0.053199999,9.725899696,,3283,1.235599965,0.205799989,8.580799699
1.68301E+18,65.70139966,0.080600001,0.425399989,-1.557299972,,1.253000021,-0.013499999,9.726200104,,3284,1.333600022,0.411899989,8.168900132
1.68301E+18,65.72139966,0.2236,0.609699965,-1.819899917,,1.266899943,-0.0801,9.724100113,,3285,1.490499943,0.529599965,7.904200196
1.68301E+18,65.74139966,0.124499999,0.774499953,-1.837299943,,1.277699947,-0.146799996,9.721899986,,3286,1.402199946,0.627699956,7.884600043
1.68301E+18,65.76139966,-0.241699994,0.876299977,-1.719299912,,1.271399975,-0.209399998,9.721599579,,3287,1.029699981,0.666899979,8.002299666
1.68301E+18,65.78139966,-0.60589999,0.940299988,-1.62229991,,1.253099918,-0.263699979,9.722599983,,3288,0.647199929,0.676600009,8.100300074
1.68301E+18,65.80139966,-0.73299998,1.081699967,-1.574599981,,1.233199954,-0.306999981,9.723899841,,3289,0.500199974,0.774699986,8.14929986
1.68301E+18,65.82139966,-0.762699962,1.011600018,-1.595699906,,1.213799953,-0.334899992,9.725399971,,3290,0.451099992,0.676700026,8.129700065
1.68301E+18,65.84139966,-0.594599962,0.875099957,-1.558699965,,1.192799926,-0.345599979,9.727600098,,3291,0.598199964,0.529499978,8.168900132
1.68301E+18,65.86139966,-0.27609998,0.777700007,-1.46359992,,1.168499947,-0.346300006,9.730599403,,3292,0.892399967,0.431400001,8.266999483
1.68301E+18,65.88139966,-0.016999999,0.796199977,-1.584100008,,1.144699931,-0.345099986,9.733399391,,3293,1.127699932,0.451099992,8.149299383
1.68301E+18,65.90139966,0.0251,0.829699993,-1.90079999,,1.122200012,-0.339399993,9.736299515,,3294,1.147300012,0.4903,7.835499525
1.68301E+18,65.92139966,0.112299994,0.697399974,-2.148499966,,1.103600025,-0.324699998,9.738900185,,3295,1.215900019,0.372699976,7.590400219
1.68301E+18,65.94139966,0.203799993,0.507699966,-2.287999868,,1.090499997,-0.301799983,9.741099358,,3296,1.29429999,0.205899984,7.453099489
1.68301E+18,65.96139966,0.422699988,0.159999996,-2.004699945,,1.08739996,-0.277700007,9.742199898,,3297,1.510099947,-0.117700011,7.737499952
1.68301E+18,65.98139966,0.63319999,-0.351300001,-1.025099993,,1.082899928,-0.256699979,9.743199348,,3298,1.716099918,-0.60799998,8.718099356
1.68301E+18,66.00139966,0.66929996,-0.590200007,0.522300005,,1.066399932,-0.253100008,9.745200157,,3299,1.735699892,-0.843300015,10.26750016
1.68301E+18,66.02139966,0.764799953,-0.706399977,2.442399979,,1.039600015,-0.283999979,9.747200012,,3300,1.804399967,-0.990399957,12.18959999
1.68301E+18,66.04139966,0.20189999,-0.594500005,3.734499931,,1.004199982,-0.327299982,9.749599457,,3301,1.206099972,-0.921799988,13.48409939
1.68301E+18,66.06139966,-0.042799998,0.2324,3.263899803,,0.993999958,-0.359899998,9.749400139,,3302,0.95119996,-0.127499998,13.01329994
1.68301E+18,66.08139966,0.090499997,0.230199993,2.55279994,,1.037099957,-0.367499977,9.744699478,,3303,1.127599955,-0.137299985,12.29749942
1.68301E+18,66.10139966,0.862899959,-0.900399983,4.028699875,,1.09829998,-0.315499991,9.7397995,,3304,1.961199939,-1.215899974,13.76849937
1.68301E+18,66.12140283,1.312699914,-1.263399959,5.384599686,,1.138899922,-0.246699989,9.737099648,,3305,2.451599836,-1.510099947,15.12169933
1.68301E+18,66.14139966,0.787400007,-0.763799965,5.446000099,,1.163999915,-0.226599991,9.734600067,,3306,1.951399922,-0.990399957,15.18060017
1.68301E+18,66.16140112,-0.078599997,-0.172099993,3.850299835,,1.186699986,-0.229800001,9.731800079,,3307,1.10809999,-0.401899993,13.58209991
1.68301E+18,66.18139966,-0.807399988,-0.160400003,2.10649991,,1.209499955,-0.182699993,9.729999542,,3308,0.402099967,-0.343099996,11.83649945
1.68301E+18,66.20139966,-0.362499982,-0.351599991,0.348399997,,1.274500012,-0.099399999,9.722899437,,3309,0.91200003,-0.45099999,10.07129943
1.68301E+18,66.22140112,-0.22209999,-0.587599993,-0.608500004,,1.379299998,-0.0105,9.70909977,,3310,1.157200009,-0.598099993,9.100599766
1.68301E+18,66.24140112,-0.346300006,-0.575299978,-0.800399959,,1.474099994,0.045699999,9.695099831,,3311,1.127799988,-0.52959998,8.894699872
1.68301E+18,66.26139966,-0.906499982,-0.475400001,-0.843099952,,1.514499903,0.063500002,9.688699722,,3312,0.607999921,-0.411899999,8.845599771
1.68301E+18,66.28139966,-1.610399961,-0.262899995,-1.003499985,,1.492699981,0.057,9.692199707,,3313,-0.117699981,-0.205899995,8.688699722
1.68301E+18,66.30140112,-1.64199996,-0.054399997,-0.706699967,,1.445899963,0.024899999,9.699399948,,3314,-0.196099997,-0.029499998,8.992699981
