time,seconds_elapsed,z,y,x,,,,z,y,x,,,t,z,y,x
1.683E+18,2.129761719,0.067400001,1.608999968,1.886099935,,,,2.001699924,-0.491099983,9.587499619,,,105,2.069099925,1.117899984,11.47359955
1.683E+18,2.149761719,0.620000005,0.107599996,1.605499983,,,,2.106099844,-0.509599984,9.564199448,,,106,2.726099849,-0.401999988,11.16969943
1.683E+18,2.169761719,0.992699981,-0.570499957,1.990700006,,,,2.164900064,-0.498299986,9.551599503,,,107,3.157600045,-1.068799943,11.54229951
1.683E+18,2.189761719,1.492699981,-0.388799995,2.349400043,,,,2.223999977,-0.532899976,9.53619957,,,108,3.716699958,-0.921699971,11.88559961
1.683E+18,2.209761719,1.648800015,0.0083,2.028499842,,,,2.342399836,-0.596700013,9.50399971,,,109,3.991199851,-0.588400013,11.53249955
1.683E+18,2.229761719,0.795799971,-0.894699991,1.912699938,,,,2.440299988,-0.693799973,9.472700119,,,110,3.236099958,-1.588499963,11.38540006
1.683E+18,2.249761719,0.142499998,0.036599997,0.545799971,,,,2.514999866,-0.772099972,9.447099686,,,111,2.657499865,-0.735499974,9.992899656
1.683E+18,2.269761719,-0.398900002,-0.156299993,-0.557299972,,,,2.59559989,-0.804699957,9.422599792,,,112,2.196699888,-0.960999951,8.865299821
1.683E+18,2.289761719,-0.147,-0.779599965,-0.415199995,,,,2.706499815,-0.838400006,9.388299942,,,113,2.559499815,-1.617999971,8.973099947
1.683E+18,2.309761719,0.244599998,-1.014500022,0.622399986,,,,2.785599947,-0.887899995,9.360599518,,,114,3.030199945,-1.902400017,9.982999504
1.683E+18,2.329761719,-0.011899999,-0.985799968,1.173900008,,,,2.806799889,-0.94599998,9.348599434,,,115,2.794899889,-1.931799948,10.52249944
1.683E+18,2.349761719,-0.35769999,-0.996499956,0.350899994,,,,2.828999996,-0.984299958,9.337900162,,,116,2.471300006,-1.980799913,9.688800156
1.683E+18,2.369761719,0.0079,-1.131500006,-0.701399982,,,,2.875200033,-1.006199956,9.321499825,,,117,2.883100033,-2.137699962,8.620099843
1.683E+18,2.389761719,0.352599978,-1.054700017,-0.961199999,,,,2.912899971,-1.03399992,9.306699753,,,118,3.265499949,-2.088699937,8.345499754
1.683E+18,2.409772705,-0.093999997,-0.973800004,-0.969999969,,,,2.908499956,-1.055999994,9.305600166,,,119,2.814499959,-2.029799998,8.335600197
1.683E+18,2.429761719,-0.625400007,-0.707799971,-1.398999929,,,,2.881000042,-1.067099929,9.31289959,,,120,2.255600035,-1.7748999,7.91389966
1.683E+18,2.449761719,-0.825699985,-0.529100001,-1.55250001,,,,2.855700016,-1.079100013,9.319299698,,,121,2.030000031,-1.608200014,7.766799688
1.683E+18,2.469761719,-0.696999967,-0.477599978,-1.193400025,,,,2.834800005,-1.101199985,9.32310009,,,122,2.137800038,-1.578799963,8.129700065
1.683E+18,2.489761719,-0.397799999,-0.241599992,-0.98149997,,,,2.810199976,-1.131199956,9.326999664,,,123,2.412399977,-1.372799948,8.345499694
1.683E+18,2.509761719,-0.020399999,-0.16139999,-0.801599979,,,,2.776000023,-1.162400007,9.333399773,,,124,2.755600024,-1.323799998,8.531799793
1.683E+18,2.529761719,0.079999998,-0.049599998,-0.861499965,,,,2.724599838,-1.19569993,9.344299316,,,125,2.804599836,-1.245299928,8.482799351
1.683E+18,2.549761719,-0.156499997,-0.197699994,-0.647599995,,,,2.666999817,-1.233999968,9.355899811,,,126,2.51049982,-1.431699961,8.708299816
1.683E+18,2.569761719,0.0028,-0.885100007,-0.092599995,,,,2.635099888,-1.272300005,9.359799385,,,127,2.637899888,-2.157400012,9.26719939
1.683E+18,2.589761719,0.298799992,0.515799999,-0.617399991,,,,2.633299828,-1.310099959,9.355099678,,,128,2.932099819,-0.79429996,8.737699687
1.683E+18,2.609761719,0.272499979,0.2139,-0.770799994,,,,2.639899969,-1.321999907,9.351599693,,,129,2.912399948,-1.108099908,8.580799699
1.683E+18,2.629761719,0.541599989,1.021399975,-1.754899979,,,,2.625799894,-1.325399995,9.355099678,,,130,3.167399883,-0.30400002,7.600199699
1.683E+18,2.649761719,0.924099982,-0.20539999,0.492199987,,,,2.586499929,-1.343999982,9.363399506,,,131,3.510599911,-1.549399972,9.855599493
1.683E+18,2.669761719,-0.0757,1.718899965,0.014,,,,2.537199974,-1.316799998,9.380700111,,,132,2.461499974,0.402099967,9.394700111
1.683E+18,2.689761719,-0.549099982,1.54369998,0.229699999,,,,2.530099869,-1.259299994,9.390500069,,,133,1.980999887,0.284399986,9.620200068
1.683E+18,2.709761719,0.29429999,1.106599927,1.282799959,,,,2.520099878,-1.234099984,9.39659977,,,134,2.814399868,-0.127500057,10.67939973
