time,seconds_elapsed,z,y,x,,,z,y,x,,t,z,y,x
1.68301E+18,1.441399658,-0.639299989,0.28459999,-4.233999729,,,1.17869997,-0.0198,9.735499382,,71,0.539399981,0.26479999,5.501499653
1.68301E+18,1.461399658,-0.067499995,0.242499992,-3.128399849,,,1.156099916,-0.046399999,9.738100052,,72,1.08859992,0.196099993,6.609700203
1.68301E+18,1.481399658,0.675399959,0.0889,-1.495899916,,,1.109300017,-0.079099998,9.743299484,,73,1.784699976,0.009800002,8.247399569
1.68301E+18,1.501399658,1.217000008,0.050999999,0.183200002,,,1.038399935,-0.109799996,9.750800133,,74,2.255399942,-0.058799997,9.934000134
1.68301E+18,1.521399658,1.356400013,0.12529999,1.361699939,,,0.957899988,-0.12529999,9.758899689,,75,2.314300001,0,11.12059963
1.68301E+18,1.541399658,1.175499916,0.078099996,2.138299942,,,0.873999953,-0.117299996,9.766900063,,76,2.049499869,-0.0392,11.9052
1.68301E+18,1.561399658,0.97179997,-0.101899996,2.162099838,,,0.812900007,-0.084299996,9.772500038,,77,1.784699976,-0.186199993,11.93459988
1.68301E+18,1.581399658,0.806699991,-0.317099988,1.668900013,,,0.781899989,-0.026099999,9.775300026,,78,1.58859998,-0.343199987,11.44420004
1.68301E+18,1.601399658,0.778799951,-0.460299999,0.96359998,,,0.790199995,0.038599998,9.774600029,,79,1.568999946,-0.421700001,10.73820001
1.68301E+18,1.621402832,0.784699976,-0.623600006,0.683099985,,,0.833299994,0.094099998,9.770699501,,80,1.617999971,-0.529500008,10.45379949
1.68301E+18,1.641399658,0.8477,-0.81979996,0.824799955,,,0.878199995,0.133299991,9.766300201,,81,1.725899994,-0.686499968,10.59110016
1.68301E+18,1.661399658,1.028399944,-1.025200009,2.092399836,,,0.903400004,0.152400002,9.763699532,,82,1.931799948,-0.872800007,11.85609937
1.68301E+18,1.681401367,0.806400001,-1.186499953,4.287799835,,,0.889999986,0.147,9.76499939,,83,1.696399987,-1.039499953,14.05279922
1.68301E+18,1.701399658,0.326999992,-1.022099972,5.911799908,,,0.849699974,0.119799994,9.769000053,,84,1.176699966,-0.902299978,15.68079996
1.68301E+18,1.721399658,-0.273200005,-0.986199975,6.10529995,,,0.822299957,0.093800001,9.77159977,,85,0.549099952,-0.892399974,15.87689972
1.68301E+18,1.741399658,-0.188699991,-1.222499967,5.73210001,,,0.816399992,0.094700001,9.772099495,,86,0.627700001,-1.127799965,15.5041995
1.68301E+18,1.761399658,0.118699998,-1.033800006,4.877899647,,,0.802999973,0.102199994,9.773099899,,87,0.921699971,-0.931600012,14.65099955
1.68301E+18,1.781399658,-0.0218,-0.382699996,2.750099897,,,0.806299984,0.098299995,9.772899628,,88,0.784499984,-0.284400001,12.52299953
1.68301E+18,1.801399658,-0.576799989,-0.076799996,-0.022799999,,,0.831799984,0.115999997,9.770599365,,89,0.254999995,0.0392,9.747799367
1.68301E+18,1.821401367,-0.832099974,-0.36589998,-1.81400001,,,0.861599982,0.169799998,9.767199516,,90,0.029500008,-0.196099982,7.953199506
1.68301E+18,1.841399658,-0.738900006,-0.884599984,-2.448499918,,,0.876199961,0.247199997,9.764200211,,91,0.137299955,-0.637399986,7.315700293
1.68301E+18,1.861399658,-0.544099987,-1.20449996,-2.485399961,,,0.877499998,0.32189998,9.762000084,,92,0.333400011,-0.88259998,7.276600122
1.68301E+18,1.881399658,-0.178399995,-1.32919991,-2.062299967,,,0.87469995,0.368099988,9.76060009,,93,0.696299955,-0.961099923,7.698300123
1.68301E+18,1.901399658,0.0035,-1.26730001,-1.611099958,,,0.869199991,0.3847,9.760399818,,94,0.872699991,-0.882600009,8.14929986
1.68301E+18,1.921399658,0.0211,-1.003299952,-1.513700008,,,0.861399949,0.385499984,9.761099815,,95,0.882499948,-0.617799968,8.247399807
1.68301E+18,1.941399658,-0.254799992,-0.695299983,-1.593400002,,,0.852999985,0.371600002,9.762399673,,96,0.598199993,-0.323699981,8.168999672
1.68301E+18,1.961401367,-0.644199967,-0.387699991,-1.957399964,,,0.850099981,0.348499984,9.763500214,,97,0.205900013,-0.039200008,7.806100249
1.68301E+18,1.981399658,-0.90169996,-0.158199996,-2.409100056,,,0.852599978,0.324900001,9.764100075,,98,-0.049099982,0.166700006,7.355000019
1.68301E+18,2.001399658,-0.858399987,-0.0583,-2.605399847,,,0.858399987,0.303499997,9.764200211,,99,0,0.245199997,7.158800364
1.68301E+18,2.021399658,-0.774399996,0.122299999,-2.371199846,,,0.852799952,0.279699981,9.765399933,,100,0.078399956,0.40199998,7.394200087
1.68301E+18,2.041401367,-0.601899981,0.36469999,-2.069299936,,,0.837300003,0.252999991,9.767499924,,101,0.235400021,0.617699981,7.698199987
1.68301E+18,2.061399658,-0.594399989,0.413899988,-1.767199993,,,0.819899976,0.2333,9.769499779,,102,0.225499988,0.647199988,8.002299786
1.68301E+18,2.081399658,-0.439199984,0.24499999,-1.513899922,,,0.801999986,0.225699991,9.771100044,,103,0.362800002,0.470699981,8.257200122
