time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.68301E+18,1.685383545,-0.059299998,-0.0052,0.021299999,,,9.797299385,0.211099997,0.370799989,,,83,9.737999387,0.205899997,0.392099988
1.68301E+18,1.705383545,-0.02,0.012,0.021399999,,,9.797299385,0.213399991,0.370700002,,,84,9.777299386,0.225399991,0.392100001
1.68301E+18,1.725383545,-0.0004,0.010799999,-0.0067,,,9.797299385,0.214699998,0.369499981,,,85,9.796899385,0.225499998,0.362799982
1.68301E+18,1.745383545,-0.0103,-0.0093,-0.015099999,,,9.797299385,0.215199992,0.368099988,,,86,9.786999385,0.205899992,0.352999988
1.68301E+18,1.765383545,-0.029999999,-0.0132,0.0032,,,9.797399521,0.209399998,0.369299978,,,87,9.767399522,0.196199998,0.372499978
1.68301E+18,1.785383545,-0.069399998,-0.003,-0.021599999,,,9.797599792,0.20889999,0.364899993,,,88,9.728199795,0.20589999,0.343299994
1.68301E+18,1.805383545,-0.039999999,0.0188,-0.015899999,,,9.797599792,0.216399997,0.359099984,,,89,9.757599793,0.235199997,0.343199985
1.68301E+18,1.825383545,-0.029999999,0.0065,0.0092,,,9.797399521,0.218899995,0.363399982,,,90,9.767399522,0.225399995,0.372599983
1.68301E+18,1.845383545,-0.029999999,-0.0095,0.0063,,,9.797399521,0.215399995,0.3662,,,91,9.767399522,0.205899996,0.3725
1.68301E+18,1.865383545,-0.0107,-0.0121,-0.0084,,,9.797699928,0.208299994,0.361399978,,,92,9.786999929,0.196199995,0.352999979
1.68301E+18,1.885383545,-0.030199999,-0.0021,0.007999999,,,9.797599792,0.207999989,0.364499986,,,93,9.767399793,0.205899989,0.372499986
1.68301E+18,1.905383545,-0.039999999,-0.0038,-0.0012,,,9.797599792,0.209699988,0.364099979,,,94,9.757599793,0.205899989,0.362899979
1.68301E+18,1.925383545,-0.049699999,-0.0031,0.0067,,,9.797499657,0.208999991,0.36589998,,,95,9.747799657,0.205899992,0.37259998
1.68301E+18,1.945383545,-0.029999999,-0.0023,0.0116,,,9.797399521,0.208199993,0.370700002,,,96,9.767399522,0.205899993,0.382300002
1.68301E+18,1.965383545,-0.020199999,0.0156,-0.0054,,,9.797399521,0.209899992,0.368299991,,,97,9.777199522,0.225499991,0.362899991
1.68301E+18,1.985383545,-0.020199999,-0.015099999,-0.023,,,9.797499657,0.211199999,0.3662,,,98,9.777299657,0.196099999,0.3432
1.68301E+18,2.005383545,-0.029999999,-0.0038,0.0045,,,9.797399521,0.20979999,0.368099988,,,99,9.767399522,0.20599999,0.372599987
1.68301E+18,2.025383545,-0.039899997,0.0046,-0.0029,,,9.797499657,0.210999995,0.365699977,,,100,9.757599659,0.215599996,0.362799977
1.68301E+18,2.045383545,-0.020299999,0.013499999,-0.0107,,,9.797599792,0.211899996,0.363799989,,,101,9.777299793,0.225399995,0.35309999
